qid,query,docno,text,score,rank
640502,what does it mean if your tsh is low,8405337_1,"If your test results show raised TSH but normal T4, you may be at risk of developing an underactive thyroid in the future.",-6.290533542633057,91
640502,what does it mean if your tsh is low,4835720_0,1 Thyroid-stimulating hormone (TSH) produced by the pituitary will be decreased in hyperthyroidism.,-6.406834602355957,92
640502,what does it mean if your tsh is low,4835720_4,1 Thyroid-stimulating hormone (TSH) produced by the pituitary will be decreased in hyperthyroidism.,-6.406834602355957,93
640502,what does it mean if your tsh is low,5827712_3,If thyroid antibodies are positive or if the thyroid gland is enlarged the risk for thyroid failure is extremely high.,-6.417756080627441,94
640502,what does it mean if your tsh is low,4778464_3,Abnormal TSH levels alert medical professionals to diseases of the thyroid gland.,-6.6717305183410645,95
640502,what does it mean if your tsh is low,2316210_1,"It means do the TSH test, and if that is abnormal, do FT4 also So the TSH they came up with is just your TSH.",-6.732529640197754,96
640502,what does it mean if your tsh is low,2316210_4,"It means do the TSH test, and if that is abnormal, do FT4 also So the TSH they came up with is just your TSH.",-6.732529640197754,97
640502,what does it mean if your tsh is low,5073872_1,An optimal value of TSH means the thyroid hormone levels match the body’s energy needs and/or ability to utilize the energy.,-6.995247840881348,98
640502,what does it mean if your tsh is low,77134_0,TSH is the main hormone tested by your doctor to determine if your thyroid gland is functioning properly.,-7.128108501434326,99
640502,what does it mean if your tsh is low,7153950_0,What this means is that it is possible for a patient with low ferritin to have hypothyroid symptoms (complete with hair loss) and yet appear “normal” according to the standard TSH and T4 thyroid labs.,-7.172396659851074,100
640502,what does it mean if your tsh is low,208378_0,Blood tests can diagnose many thyroid conditions.,-7.236706733703613,101
640502,what does it mean if your tsh is low,1226405_0,TSH levels in your bloodstream rise or fall depending on whether there is enough thyroid hormone in your system to meet your body’s needs.,-7.615710735321045,102
640502,what does it mean if your tsh is low,1593642_2,The most obvious cause of a TSH change is a change in dosage.,-7.665773868560791,103
640502,what does it mean if your tsh is low,1861075_0,The most obvious cause of a TSH change is a change in dosage.,-7.72517204284668,104
640502,what does it mean if your tsh is low,3992429_0,The most obvious cause of a TSH change is a change in dosage.,-7.861974716186523,105
640502,what does it mean if your tsh is low,598204_3,Symptoms of Low TSH in Men.,-8.273659706115723,106
640502,what does it mean if your tsh is low,8612390_0,It means that as you give someone thyroid hormone (especially T4) their pituitary gland will sense the thyroid hormone and drop the TSH in accordance.,-8.295392036437988,107
640502,what does it mean if your tsh is low,1091791_3,"Or, doesn't a high TSH mean I have too much thyroid?",-8.6829252243042,108
640502,what does it mean if your tsh is low,6985038_2,Your doctor may also check levels of other thyroid hormones in your blood.,-8.790550231933594,109
640502,what does it mean if your tsh is low,1910577_0,"It is important for thyroid patients to know that research has shown that: 1 In an iodine-sufficient population, the mean TSH is 1.5 mU/l.",-9.211701393127441,110
640502,what does it mean if your tsh is low,4720064_1,"This means that vitamin A deficiency reduces the amount of TSH released from the pituitary gland and, by extension, this reduces the production of thyroid hormones and also thyroid functions.",-9.224470138549805,111
640502,what does it mean if your tsh is low,8412229_1,TSH (Thyroid Stimulating Hormone) is a hormone that is produced by the pituitary gland; it is the job of the TSH to stimulate the thyroid and trigger the production of thyroid hormone.,-9.382472038269043,112
640502,what does it mean if your tsh is low,172502_0,Higher levels of TSH push the thyroid to produce more hormone.,-9.473620414733887,113
640502,what does it mean if your tsh is low,3423600_1,TSH instructs the thyroid to produce thyroid hormone.,-9.536340713500977,114
640502,what does it mean if your tsh is low,1226405_1,Higher levels of TSH push the thyroid to produce more hormone.,-9.53912353515625,115
640502,what does it mean if your tsh is low,4778464_1,TSH instructs the thyroid to produce thyroid hormone.,-9.557886123657227,116
640502,what does it mean if your tsh is low,1091791_0,"Do you think to yourself, What should my thyroid levels be?.",-9.909775733947754,117
640502,what does it mean if your tsh is low,3551380_3,What are some symptoms associated with high TSH levels?,-10.212944984436035,118
640502,what does it mean if your tsh is low,6202949_0,The official normal range of TSH followed by many doctors and laboratories until 2002 was from between 0.5 to 5.,-10.404928207397461,119
640502,what does it mean if your tsh is low,409322_1,"Because the thyroid can’t respond properly, the hypothalamus sends out more TRH and the pituitary keeps releasing more TSH.",-10.42899227142334,120
640502,what does it mean if your tsh is low,1910577_1,"2 In studies of population groups with a low incidence of Hashimoto's thyroiditis, the mean TSH is 1.18 mU/l.",-10.47063159942627,121
640502,what does it mean if your tsh is low,8612390_1,But your other tissues may NOT get the thyroid hormone.,-10.650646209716797,122
640502,what does it mean if your tsh is low,3271456_0,Diagnosing hypothyroidism in the early stages can be tricky.,-10.843037605285645,123
640502,what does it mean if your tsh is low,1091791_4,"And if that's the case, why is the doctor INCREASING my thyroid hormone medicine?.",-10.908722877502441,124
640502,what does it mean if your tsh is low,1226405_3,TSH levels can change a great deal with minor increases and decreases in T4.,-10.926860809326172,125
640502,what does it mean if your tsh is low,172502_2,TSH levels can change a great deal with minor increases and decreases in T4.,-11.078095436096191,126
640502,what does it mean if your tsh is low,598204_2,Normal levels of TSH for men and women are same.,-11.169744491577148,127
640502,what does it mean if your tsh is low,598204_1,Some labs consider 0.4 - 4.0 mIU/L or 0.4 - 4.5 as normal TSH levels.,-11.199318885803223,128
640502,what does it mean if your tsh is low,5827713_0,TSH is more sensitive than other thyroid tests because it begins to rise before thyroid hormones drop.,-11.21738052368164,129
640502,what does it mean if your tsh is low,5827712_0,"Experts recommend waiting 3 months to repeat a borderline abnormal TSH test, but if you have a lot of symptoms it is better to do it sooner.",-11.257848739624023,130
640502,what does it mean if your tsh is low,1226405_4,This is a very tightly regulated feedback process between the pituitary and the thyroid gland.,-11.274520874023438,131
640502,what does it mean if your tsh is low,8412229_0,What is TSH?,-11.28627872467041,132
640502,what does it mean if your tsh is low,8451475_1,The TSH Reference Range Controversy,-11.287528038024902,133
640502,what does it mean if your tsh is low,172502_3,This is a very tightly regulated feedback process between the pituitary and the thyroid gland.,-11.408089637756348,134
640502,what does it mean if your tsh is low,598204_0,"In the U.S., the reference range used is 0.50 to 5.5 mIU/L. According to the revised American standards (set by expert endocrinologists), 0.3 to 3.3 mIU/L should be considered as the normal TSH level in adults.",-11.42726993560791,135
640502,what does it mean if your tsh is low,8451476_0,Combining the TSH test with the FT4 or FTI accurately determines how the thyroid gland is functioning.,-11.454599380493164,136
640502,what does it mean if your tsh is low,4835720_3,"4 Thyroid hormones themselves (T3, T4) will be increased.ommon tests used to diagnose hyperthyroidism.",-11.619829177856445,137
640502,what does it mean if your tsh is low,3992429_1,"But sometimes, the interaction between TSH and dosage changes can be confusing.",-11.68820858001709,138
640502,what does it mean if your tsh is low,1861075_1,"But sometimes, the interaction between TSH and dosage changes can be confusing.",-11.689268112182617,139
640502,what does it mean if your tsh is low,1593642_3,"But sometimes, the interaction between TSH and dosage changes can be confusing.",-11.6918363571167,140
640502,what does it mean if your tsh is low,2316210_0,TSH with reflex is basically an instruction to the lab.,-11.86374568939209,141
640502,what does it mean if your tsh is low,2316210_3,TSH with reflex is basically an instruction to the lab.,-11.86374568939209,142
640502,what does it mean if your tsh is low,1593642_0,1.,-11.973735809326172,143
640502,what does it mean if your tsh is low,2989518_2,"For a newborn, a normal T4 range is 11.8 to 22.6 micrograms per deciliter, and a normal TSH range for a newborn is 1 to 39 microunits per milliliter.",-12.033682823181152,144
640502,what does it mean if your tsh is low,7621753_2,The change in TSH from peak to trough is approximately 72%.,-12.579524040222168,145
640502,what does it mean if your tsh is low,2316210_6,Comment.,-12.711593627929688,146
640502,what does it mean if your tsh is low,3580218_2,It is more common among preterm or ill infants.,-13.03476333618164,147
640502,what does it mean if your tsh is low,1091791_1,"If you do, you are not alone.",-13.049487113952637,148
640502,what does it mean if your tsh is low,2989518_1,"Children have different normal ranges for these tests, notes WebMD.",-13.11274528503418,149
640502,what does it mean if your tsh is low,2316210_2,No difference.,-13.152393341064453,150
640502,what does it mean if your tsh is low,2316210_5,No difference.,-13.152393341064453,151
640502,what does it mean if your tsh is low,3551380_5,"Common symptoms include feeling weak, tired or depressed, sensitivity to cold, constipation, brittle nails, memory problems, and heavy or irregular periods.",-13.249557495117188,152
